,country,year,sex,age,suicide_no,pop,HDI,gdp_for_year
15607,Luxembourg,2010,male,35-54 years,24,80477,0.886,53212476812
15608,Luxembourg,2010,male,55-74 years,5,45726,0.886,53212476812
15609,Luxembourg,2010,male,15-24 years,3,30768,0.886,53212476812
15610,Luxembourg,2010,male,25-34 years,3,36519,0.886,53212476812
15611,Luxembourg,2010,female,35-54 years,5,77946,0.886,53212476812
15612,Luxembourg,2010,female,55-74 years,3,46835,0.886,53212476812
15613,Luxembourg,2010,female,25-34 years,2,36069,0.886,53212476812
15614,Luxembourg,2010,female,75+ years,1,21038,0.886,53212476812
15615,Luxembourg,2010,male, 5-14 years,1,31209,0.886,53212476812
15616,Luxembourg,2010,female,15-24 years,0,29539,0.886,53212476812
15617,Luxembourg,2010,female, 5-14 years,0,29384,0.886,53212476812
15618,Luxembourg,2011,male,75+ years,4,12991,0.888,60004630234
15619,Luxembourg,2011,male,35-54 years,2,82530,0.888,60004630234
15620,Luxembourg,2011,female,75+ years,5,21428,0.888,60004630234
15621,Luxembourg,2011,male,55-74 years,7,47058,0.888,60004630234
15622,Luxembourg,2011,male,25-34 years,4,37499,0.888,60004630234
15623,Luxembourg,2011,female,15-24 years,3,30482,0.888,60004630234
15624,Luxembourg,2011,female,35-54 years,6,79200,0.888,60004630234
15625,Luxembourg,2011,male,15-24 years,2,31906,0.888,60004630234
15626,Luxembourg,2011,female,55-74 years,3,48023,0.888,60004630234
15627,Luxembourg,2011,female,25-34 years,1,37231,0.888,60004630234
15628,Luxembourg,2011,female, 5-14 years,0,29358,0.888,60004630234
15629,Luxembourg,2011,male, 5-14 years,0,31212,0.888,60004630234
15630,Luxembourg,2012,male,75+ years,7,13581,0.888,56677961787
15631,Luxembourg,2012,male,55-74 years,1,48506,0.888,56677961787
15632,Luxembourg,2012,male,35-54 years,13,84570,0.888,56677961787
15633,Luxembourg,2012,male,15-24 years,5,33062,0.888,56677961787
15634,Luxembourg,2012,male,25-34 years,4,38866,0.888,56677961787
15635,Luxembourg,2012,female,75+ years,2,21770,0.888,56677961787
15636,Luxembourg,2012,female,35-54 years,5,80598,0.888,56677961787
15637,Luxembourg,2012,female,55-74 years,3,49311,0.888,56677961787
15638,Luxembourg,2012,female,15-24 years,1,31459,0.888,56677961787
15639,Luxembourg,2012,female,25-34 years,1,38629,0.888,56677961787
15640,Luxembourg,2012,female, 5-14 years,0,29466,0.888,56677961787
15641,Luxembourg,2012,male, 5-14 years,0,31226,0.888,56677961787
15642,Luxembourg,2013,male,75+ years,3,14046,0.89,61739352212
15643,Luxembourg,2013,male,55-74 years,9,50291,0.89,61739352212
15644,Luxembourg,2013,female,55-74 years,8,50752,0.89,61739352212
15645,Luxembourg,2013,male,35-54 years,1,86356,0.89,61739352212
15646,Luxembourg,2013,female,75+ years,2,22111,0.89,61739352212
15647,Luxembourg,2013,male,15-24 years,2,33718,0.89,61739352212
15648,Luxembourg,2013,female,25-34 years,2,39688,0.89,61739352212
15649,Luxembourg,2013,female,35-54 years,4,82301,0.89,61739352212
15650,Luxembourg,2013,female,15-24 years,0,32027,0.89,61739352212
15651,Luxembourg,2013,female, 5-14 years,0,29800,0.89,61739352212
15652,Luxembourg,2013,male,25-34 years,0,40174,0.89,61739352212
15653,Luxembourg,2013,male, 5-14 years,0,31425,0.89,61739352212
15654,Luxembourg,2014,male,55-74 years,18,52295,0.892,66327344189
15655,Luxembourg,2014,male,75+ years,4,14546,0.892,66327344189
15656,Luxembourg,2014,male,35-54 years,2,88218,0.892,66327344189
15657,Luxembourg,2014,male,25-34 years,7,41442,0.892,66327344189
15658,Luxembourg,2014,female,75+ years,3,22669,0.892,66327344189
15659,Luxembourg,2014,female,55-74 years,5,52260,0.892,66327344189
15660,Luxembourg,2014,female,15-24 years,2,32510,0.892,66327344189
15661,Luxembourg,2014,male,15-24 years,2,34219,0.892,66327344189
15662,Luxembourg,2014,female,25-34 years,2,40862,0.892,66327344189
15663,Luxembourg,2014,female,35-54 years,3,84147,0.892,66327344189
15664,Luxembourg,2014,male, 5-14 years,1,31718,0.892,66327344189
15665,Luxembourg,2014,female, 5-14 years,0,30054,0.892,66327344189
15666,Luxembourg,2015,male,55-74 years,16,54325,,57784495265
15667,Luxembourg,2015,male,75+ years,4,15011,,57784495265
15668,Luxembourg,2015,male,35-54 years,17,90095,,57784495265
15669,Luxembourg,2015,female,55-74 years,9,53878,,57784495265
15670,Luxembourg,2015,male,15-24 years,4,34757,,57784495265
15671,Luxembourg,2015,male,25-34 years,4,42930,,57784495265
15672,Luxembourg,2015,female,75+ years,2,23189,,57784495265
15673,Luxembourg,2015,female,35-54 years,6,85928,,57784495265
15674,Luxembourg,2015,female, 5-14 years,1,30367,,57784495265
15675,Luxembourg,2015,female,15-24 years,1,33170,,57784495265
15676,Luxembourg,2015,female,25-34 years,0,42000,,57784495265
15677,Luxembourg,2015,male, 5-14 years,0,32098,,57784495265
15678,Macau,1994,male,75+ years,2,3622,,6265844252
15679,Macau,1994,female,75+ years,3,6106,,6265844252
15680,Macau,1994,female,55-74 years,3,20340,,6265844252
15681,Macau,1994,male,55-74 years,2,17269,,6265844252
15682,Macau,1994,male,35-54 years,6,55677,,6265844252
15683,Macau,1994,male,25-34 years,3,34319,,6265844252
15684,Macau,1994,male,15-24 years,2,23147,,6265844252
15685,Macau,1994,female,35-54 years,4,48296,,6265844252
15686,Macau,1994,female,25-34 years,2,43286,,6265844252
15687,Macau,1994,female,15-24 years,0,28458,,6265844252
15688,Macau,1994,female, 5-14 years,0,32221,,6265844252
15689,Macau,1994,male, 5-14 years,0,33801,,6265844252
15690,Maldives,2000,female,15-24 years,0,30505,0.603,624337145
15691,Maldives,2000,female,25-34 years,0,20187,0.603,624337145
15692,Maldives,2000,female,35-54 years,0,21530,0.603,624337145
15693,Maldives,2000,female, 5-14 years,0,39553,0.603,624337145
15694,Maldives,2000,female,55-74 years,0,9708,0.603,624337145
15695,Maldives,2000,female,75+ years,0,875,0.603,624337145
15696,Maldives,2000,male,15-24 years,0,30141,0.603,624337145
15697,Maldives,2000,male,25-34 years,0,18613,0.603,624337145
15698,Maldives,2000,male,35-54 years,0,21191,0.603,624337145
15699,Maldives,2000,male, 5-14 years,0,41677,0.603,624337145
15700,Maldives,2000,male,55-74 years,0,11950,0.603,624337145
15701,Maldives,2000,male,75+ years,0,1457,0.603,624337145
15702,Maldives,2001,female,75+ years,1,976,,870179739
15703,Maldives,2001,male,25-34 years,1,19879,,870179739
15704,Maldives,2001,male,15-24 years,1,33293,,870179739
15705,Maldives,2001,female,15-24 years,0,32184,,870179739
15706,Maldives,2001,female,25-34 years,0,20790,,870179739
15707,Maldives,2001,female,35-54 years,0,22699,,870179739
15708,Maldives,2001,female, 5-14 years,0,38833,,870179739
15709,Maldives,2001,female,55-74 years,0,9895,,870179739
15710,Maldives,2001,male,35-54 years,0,22506,,870179739
15711,Maldives,2001,male, 5-14 years,0,40987,,870179739
15712,Maldives,2001,male,55-74 years,0,11895,,870179739
15713,Maldives,2001,male,75+ years,0,1566,,870179739
15714,Maldives,2002,male,35-54 years,1,24087,,897031250
15715,Maldives,2002,female,15-24 years,1,33844,,897031250
15716,Maldives,2002,male,15-24 years,1,36435,,897031250
15717,Maldives,2002,female,25-34 years,0,21420,,897031250
15718,Maldives,2002,female,35-54 years,0,23970,,897031250
15719,Maldives,2002,female, 5-14 years,0,37872,,897031250
15720,Maldives,2002,female,55-74 years,0,10045,,897031250
15721,Maldives,2002,female,75+ years,0,1075,,897031250
15722,Maldives,2002,male,25-34 years,0,21431,,897031250
15723,Maldives,2002,male, 5-14 years,0,40027,,897031250
15724,Maldives,2002,male,55-74 years,0,11868,,897031250
15725,Maldives,2002,male,75+ years,0,1673,,897031250
15726,Maldives,2003,male,35-54 years,3,25926,,1052121055
15727,Maldives,2003,female,35-54 years,1,25331,,1052121055
15728,Maldives,2003,female,15-24 years,0,35389,,1052121055
15729,Maldives,2003,female,25-34 years,0,22136,,1052121055
15730,Maldives,2003,female, 5-14 years,0,36749,,1052121055
15731,Maldives,2003,female,55-74 years,0,10178,,1052121055
15732,Maldives,2003,female,75+ years,0,1172,,1052121055
15733,Maldives,2003,male,15-24 years,0,39360,,1052121055
15734,Maldives,2003,male,25-34 years,0,23334,,1052121055
15735,Maldives,2003,male, 5-14 years,0,38880,,1052121055
15736,Maldives,2003,male,55-74 years,0,11874,,1052121055
15737,Maldives,2003,male,75+ years,0,1781,,1052121055
15738,Maldives,2004,female,35-54 years,1,26744,,1226829563
15739,Maldives,2004,female,15-24 years,0,36682,,1226829563
15740,Maldives,2004,female,25-34 years,0,23017,,1226829563
15741,Maldives,2004,female, 5-14 years,0,35553,,1226829563
15742,Maldives,2004,female,55-74 years,0,10331,,1226829563
15743,Maldives,2004,female,75+ years,0,1273,,1226829563
15744,Maldives,2004,male,15-24 years,0,41834,,1226829563
15745,Maldives,2004,male,25-34 years,0,25657,,1226829563
15746,Maldives,2004,male,35-54 years,0,27988,,1226829563
15747,Maldives,2004,male, 5-14 years,0,37626,,1226829563
15748,Maldives,2004,male,55-74 years,0,11921,,1226829563
15749,Maldives,2004,male,75+ years,0,1900,,1226829563
15750,Maldives,2005,male, 5-14 years,1,36354,0.638,1163362438
15751,Maldives,2005,female,15-24 years,0,37646,0.638,1163362438
15752,Maldives,2005,female,25-34 years,0,24094,0.638,1163362438
15753,Maldives,2005,female,35-54 years,0,28181,0.638,1163362438
15754,Maldives,2005,female, 5-14 years,0,34367,0.638,1163362438
15755,Maldives,2005,female,55-74 years,0,10524,0.638,1163362438
15756,Maldives,2005,female,75+ years,0,1384,0.638,1163362438
15757,Maldives,2005,male,15-24 years,0,43696,0.638,1163362438
15758,Maldives,2005,male,25-34 years,0,28406,0.638,1163362438
15759,Maldives,2005,male,35-54 years,0,30244,0.638,1163362438
15760,Maldives,2005,male,55-74 years,0,12007,0.638,1163362438
15761,Maldives,2005,male,75+ years,0,2033,0.638,1163362438
15762,Maldives,2007,male,25-34 years,2,33612,,1868383461
15763,Maldives,2007,female,25-34 years,1,26539,,1868383461
15764,Maldives,2007,female,15-24 years,1,39138,,1868383461
15765,Maldives,2007,male,15-24 years,1,48015,,1868383461
15766,Maldives,2007,female,35-54 years,0,30921,,1868383461
15767,Maldives,2007,female, 5-14 years,0,31970,,1868383461
15768,Maldives,2007,female,55-74 years,0,10963,,1868383461
15769,Maldives,2007,female,75+ years,0,1654,,1868383461
15770,Maldives,2007,male,35-54 years,0,34278,,1868383461
15771,Maldives,2007,male, 5-14 years,0,33952,,1868383461
15772,Maldives,2007,male,55-74 years,0,12063,,1868383461
15773,Maldives,2007,male,75+ years,0,2431,,1868383461
15774,Maldives,2008,female,15-24 years,0,39416,,2271646188
15775,Maldives,2008,female,25-34 years,0,28020,,2271646188
15776,Maldives,2008,female,35-54 years,0,32315,,2271646188
15777,Maldives,2008,female, 5-14 years,0,30881,,2271646188
15778,Maldives,2008,female,55-74 years,0,11260,,2271646188
15779,Maldives,2008,female,75+ years,0,1805,,2271646188
15780,Maldives,2008,male,15-24 years,0,49380,,2271646188
15781,Maldives,2008,male,25-34 years,0,36778,,2271646188
15782,Maldives,2008,male,35-54 years,0,36569,,2271646188
15783,Maldives,2008,male, 5-14 years,0,32676,,2271646188
15784,Maldives,2008,male,55-74 years,0,12185,,2271646188
15785,Maldives,2008,male,75+ years,0,2639,,2271646188
15786,Maldives,2010,male,15-24 years,1,50279,0.683,2588176055
15787,Maldives,2010,female,15-24 years,0,39026,0.683,2588176055
15788,Maldives,2010,female,25-34 years,0,31331,0.683,2588176055
15789,Maldives,2010,female,35-54 years,0,35077,0.683,2588176055
15790,Maldives,2010,female, 5-14 years,0,29203,0.683,2588176055
15791,Maldives,2010,female,55-74 years,0,12087,0.683,2588176055
15792,Maldives,2010,female,75+ years,0,2155,0.683,2588176055
15793,Maldives,2010,male,25-34 years,0,44119,0.683,2588176055
15794,Maldives,2010,male,35-54 years,0,41732,0.683,2588176055
15795,Maldives,2010,male, 5-14 years,0,30688,0.683,2588176055
15796,Maldives,2010,male,55-74 years,0,12814,0.683,2588176055
15797,Maldives,2010,male,75+ years,0,3048,0.683,2588176055
15798,Maldives,2011,male, 5-14 years,1,30136,0.69,2774351760
15799,Maldives,2011,male,25-34 years,1,48207,0.69,2774351760
15800,Maldives,2011,female,15-24 years,0,38483,0.69,2774351760
15801,Maldives,2011,female,25-34 years,0,33114,0.69,2774351760
15802,Maldives,2011,female,35-54 years,0,36341,0.69,2774351760
15803,Maldives,2011,female, 5-14 years,0,28689,0.69,2774351760
15804,Maldives,2011,female,55-74 years,0,12507,0.69,2774351760
15805,Maldives,2011,female,75+ years,0,2370,0.69,2774351760
15806,Maldives,2011,male,15-24 years,0,50597,0.69,2774351760
15807,Maldives,2011,male,35-54 years,0,44123,0.69,2774351760
15808,Maldives,2011,male,55-74 years,0,13188,0.69,2774351760
15809,Maldives,2011,male,75+ years,0,3263,0.69,2774351760
15810,Malta,1985,male,55-74 years,1,21600,0.713,1117835286
15811,Malta,1985,male,15-24 years,1,24200,0.713,1117835286
15812,Malta,1985,female,15-24 years,0,23000,0.713,1117835286
15813,Malta,1985,female,25-34 years,0,29600,0.713,1117835286
15814,Malta,1985,female,35-54 years,0,46100,0.713,1117835286
15815,Malta,1985,female, 5-14 years,0,25900,0.713,1117835286
15816,Malta,1985,female,55-74 years,0,26500,0.713,1117835286
15817,Malta,1985,female,75+ years,0,7300,0.713,1117835286
15818,Malta,1985,male,25-34 years,0,29600,0.713,1117835286
15819,Malta,1985,male,35-54 years,0,40800,0.713,1117835286
15820,Malta,1985,male, 5-14 years,0,27900,0.713,1117835286
15821,Malta,1985,male,75+ years,0,4700,0.713,1117835286
15822,Malta,1986,female,25-34 years,1,27700,,1435079200
15823,Malta,1986,female,15-24 years,0,24100,,1435079200
15824,Malta,1986,female,35-54 years,0,46100,,1435079200
15825,Malta,1986,female, 5-14 years,0,26700,,1435079200
15826,Malta,1986,female,55-74 years,0,28200,,1435079200
15827,Malta,1986,female,75+ years,0,7900,,1435079200
15828,Malta,1986,male,15-24 years,0,25600,,1435079200
15829,Malta,1986,male,25-34 years,0,28400,,1435079200
15830,Malta,1986,male,35-54 years,0,43400,,1435079200
15831,Malta,1986,male, 5-14 years,0,28400,,1435079200
15832,Malta,1986,male,55-74 years,0,24000,,1435079200
15833,Malta,1986,male,75+ years,0,5300,,1435079200
15834,Malta,1987,male,75+ years,1,5300,,1751247763
15835,Malta,1987,female,15-24 years,0,24000,,1751247763
15836,Malta,1987,female,25-34 years,0,27700,,1751247763
15837,Malta,1987,female,35-54 years,0,46400,,1751247763
15838,Malta,1987,female, 5-14 years,0,26900,,1751247763
15839,Malta,1987,female,55-74 years,0,28600,,1751247763
15840,Malta,1987,female,75+ years,0,8000,,1751247763
15841,Malta,1987,male,15-24 years,0,25500,,1751247763
15842,Malta,1987,male,25-34 years,0,28500,,1751247763
15843,Malta,1987,male,35-54 years,0,43900,,1751247763
15844,Malta,1987,male, 5-14 years,0,28600,,1751247763
15845,Malta,1987,male,55-74 years,0,24000,,1751247763
15846,Malta,1988,male,25-34 years,3,28700,,2019474244
15847,Malta,1988,male,15-24 years,2,25400,,2019474244
15848,Malta,1988,male,35-54 years,3,44900,,2019474244
15849,Malta,1988,female,25-34 years,1,27700,,2019474244
15850,Malta,1988,female,15-24 years,0,24000,,2019474244
15851,Malta,1988,female,35-54 years,0,47200,,2019474244
15852,Malta,1988,female, 5-14 years,0,27200,,2019474244
15853,Malta,1988,female,55-74 years,0,29000,,2019474244
15854,Malta,1988,female,75+ years,0,8100,,2019474244
15855,Malta,1988,male, 5-14 years,0,28900,,2019474244
15856,Malta,1988,male,55-74 years,0,24300,,2019474244
15857,Malta,1988,male,75+ years,0,5400,,2019474244
15858,Malta,1989,male,15-24 years,5,25300,,2118574772
15859,Malta,1989,male,75+ years,1,5600,,2118574772
15860,Malta,1989,male,55-74 years,4,24600,,2118574772
15861,Malta,1989,male,25-34 years,4,28800,,2118574772
15862,Malta,1989,male,35-54 years,4,46100,,2118574772
15863,Malta,1989,female,25-34 years,2,27600,,2118574772
15864,Malta,1989,female,35-54 years,3,47900,,2118574772
15865,Malta,1989,female,15-24 years,0,24000,,2118574772
15866,Malta,1989,female, 5-14 years,0,27300,,2118574772
15867,Malta,1989,female,55-74 years,0,29500,,2118574772
15868,Malta,1989,female,75+ years,0,8300,,2118574772
15869,Malta,1989,male, 5-14 years,0,29000,,2118574772
15870,Malta,1990,male,35-54 years,4,47400,0.729,2547163582
15871,Malta,1990,male,15-24 years,2,25600,0.729,2547163582
15872,Malta,1990,male,55-74 years,1,25000,0.729,2547163582
15873,Malta,1990,male,25-34 years,1,28600,0.729,2547163582
15874,Malta,1990,female,15-24 years,0,24100,0.729,2547163582
15875,Malta,1990,female,25-34 years,0,27300,0.729,2547163582
15876,Malta,1990,female,35-54 years,0,48900,0.729,2547163582
15877,Malta,1990,female, 5-14 years,0,27400,0.729,2547163582
15878,Malta,1990,female,55-74 years,0,30200,0.729,2547163582
15879,Malta,1990,female,75+ years,0,8400,0.729,2547163582
15880,Malta,1990,male, 5-14 years,0,28900,0.729,2547163582
15881,Malta,1990,male,75+ years,0,5600,0.729,2547163582
15882,Malta,1991,male,15-24 years,3,26100,,2750041434
15883,Malta,1991,male,25-34 years,3,28100,,2750041434
15884,Malta,1991,male,35-54 years,3,48700,,2750041434
15885,Malta,1991,female,35-54 years,1,49800,,2750041434
15886,Malta,1991,female,15-24 years,0,24600,,2750041434
15887,Malta,1991,female,25-34 years,0,26900,,2750041434
15888,Malta,1991,female, 5-14 years,0,27300,,2750041434
15889,Malta,1991,female,55-74 years,0,30900,,2750041434
15890,Malta,1991,female,75+ years,0,8500,,2750041434
15891,Malta,1991,male, 5-14 years,0,28800,,2750041434
15892,Malta,1991,male,55-74 years,0,25500,,2750041434
15893,Malta,1991,male,75+ years,0,5600,,2750041434
15894,Malta,1992,male,75+ years,2,5500,,3021910217
15895,Malta,1992,male,25-34 years,4,27700,,3021910217
15896,Malta,1992,male,55-74 years,3,26200,,3021910217
15897,Malta,1992,female,55-74 years,3,31600,,3021910217
15898,Malta,1992,male,15-24 years,2,26700,,3021910217
15899,Malta,1992,female,35-54 years,3,50800,,3021910217
15900,Malta,1992,male,35-54 years,1,50100,,3021910217
15901,Malta,1992,female,15-24 years,0,25100,,3021910217
15902,Malta,1992,female,25-34 years,0,26500,,3021910217
15903,Malta,1992,female, 5-14 years,0,27100,,3021910217
